PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
PERF5283,EMP1024,2024-09-17,3,2,3,4,1,4,3,4
PERF5284,EMP2393,2023-12-31,3,3,4,0,2,5,5,2
PERF5285,EMP1570,2022-11-26,5,4,1,3,5,4,1,2
PERF5286,EMP1040,2023-10-28,4,5,4,4,1,3,3,3
PERF5287,EMP1278,2022-12-18,3,2,5,1,2,5,5,5
PERF5288,EMP2006,2022-01-09,1,1,2,4,4,5,4,3
PERF5289,EMP1947,2023-10-21,2,4,1,2,5,5,5,1
PERF5290,EMP1092,2024-08-04,3,4,1,5,5,4,3,4
PERF5291,EMP1991,2023-11-28,4,4,4,5,2,4,2,2
PERF5292,EMP1859,2023-04-06,1,4,5,1,3,4,4,5
PERF5293,EMP1832,2024-02-20,5,4,5,4,2,4,4,3
PERF5294,EMP1446,2023-09-29,4,3,3,0,3,3,3,2
PERF5295,EMP2224,2024-04-21,4,5,1,0,2,4,4,2
PERF5296,EMP1943,2022-06-11,2,2,5,3,2,4,5,4
PERF5297,EMP1667,2022-01-30,1,5,3,1,5,2,2,1
PERF5298,EMP1194,2022-10-22,4,3,2,4,1,5,4,3
PERF5299,EMP2084,2024-06-01,4,4,4,4,5,2,2,5
PERF5300,EMP1802,2023-06-01,4,3,1,2,3,4,4,2
PERF5301,EMP2016,2023-09-08,3,1,3,5,2,1,2,1
PERF5302,EMP2277,2022-04-26,4,5,4,0,5,5,4,2
PERF5303,EMP1177,2024-02-11,5,2,4,2,4,1,3,1
PERF5304,EMP1489,2022-06-09,4,1,1,4,5,4,3,2
PERF5305,EMP2319,2022-03-03,1,5,2,1,5,1,3,4
PERF5306,EMP1143,2024-07-04,1,5,5,0,3,2,5,3
PERF5307,EMP2243,2023-11-08,1,4,3,0,1,1,4,2
PERF5308,EMP1019,2022-04-13,4,3,4,2,1,3,1,5
PERF5309,EMP1184,2024-07-12,2,2,3,4,2,5,1,1
PERF5310,EMP1616,2023-06-10,5,4,3,4,1,1,3,2
PERF5311,EMP1567,2023-06-04,4,2,3,0,2,1,5,5
PERF5312,EMP2313,2024-06-07,3,4,2,3,2,5,2,2
PERF5313,EMP1435,2022-07-14,3,4,5,4,5,2,5,3
PERF5314,EMP2010,2024-07-16,1,1,2,4,0,4,4,2
PERF5315,EMP1763,2022-06-05,3,5,1,0,0,2,5,4
PERF5316,EMP1113,2022-03-02,1,4,2,5,4,2,1,3
PERF5317,EMP1215,2022-05-16,3,2,4,3,3,1,2,3
PERF5318,EMP1530,2023-06-28,2,5,5,4,5,5,2,2
PERF5319,EMP2114,2023-11-29,4,2,3,1,4,3,5,2
PERF5320,EMP1555,2024-09-27,5,4,2,2,1,1,1,5
PERF5321,EMP2455,2022-08-18,1,2,4,4,5,1,4,3
PERF5322,EMP1876,2024-12-15,1,2,5,2,2,4,1,3
PERF5323,EMP1426,2022-09-19,3,3,4,3,1,2,5,3
PERF5324,EMP2269,2023-11-21,4,3,2,1,1,1,3,3
PERF5325,EMP2449,2023-11-29,4,2,4,3,4,2,1,3
PERF5326,EMP2460,2023-09-13,1,2,5,1,3,2,3,2
PERF5327,EMP1545,2023-02-08,3,2,4,1,4,5,4,4
PERF5328,EMP2157,2024-04-23,5,1,2,5,1,2,5,4
PERF5329,EMP1082,2022-04-04,5,2,5,3,4,3,5,4
PERF5330,EMP1942,2023-07-31,4,3,4,3,5,4,2,3
PERF5331,EMP2087,2023-06-27,1,2,1,0,0,4,2,3
PERF5332,EMP1203,2024-12-08,2,3,2,1,2,5,2,5
PERF5333,EMP1726,2023-05-23,1,1,1,0,5,5,3,5
PERF5334,EMP2386,2022-09-13,5,4,1,0,0,3,4,2
PERF5335,EMP1205,2024-02-01,4,2,3,4,3,2,5,3
PERF5336,EMP1027,2022-01-31,2,2,4,4,1,1,3,3
PERF5337,EMP1911,2022-06-07,4,3,2,5,0,3,5,3
PERF5338,EMP1440,2023-04-03,1,3,3,4,2,2,3,2
PERF5339,EMP1840,2023-12-08,1,2,2,5,5,2,1,4
PERF5340,EMP1906,2022-05-18,4,4,1,5,1,4,2,5
PERF5341,EMP1182,2022-07-21,1,1,2,5,2,3,4,3
PERF5342,EMP2012,2022-11-28,1,5,5,5,4,4,3,5
PERF5343,EMP2172,2024-09-22,4,5,3,5,1,2,5,4
PERF5344,EMP2359,2022-03-20,1,1,5,0,0,4,5,3
PERF5345,EMP2354,2022-01-26,3,1,5,4,1,3,2,4
PERF5346,EMP1446,2022-12-13,1,4,2,2,1,4,3,5
PERF5347,EMP1841,2023-08-21,3,1,4,2,2,4,1,4
PERF5348,EMP1306,2023-02-08,2,1,1,0,5,1,3,4
PERF5349,EMP1186,2022-05-25,4,1,4,1,4,2,3,1
PERF5350,EMP1084,2022-09-15,3,1,2,0,0,4,5,5
PERF5351,EMP2185,2022-05-28,5,4,4,5,5,5,3,1
PERF5352,EMP2139,2024-02-22,2,2,4,1,5,4,3,5
PERF5353,EMP1793,2023-12-09,1,4,2,5,0,4,3,2
PERF5354,EMP1662,2023-01-24,1,4,4,3,3,2,2,4
PERF5355,EMP1323,2022-02-21,1,4,2,1,1,3,5,1
PERF5356,EMP2108,2022-06-19,4,2,3,3,1,5,3,5
PERF5357,EMP1040,2024-06-04,1,5,3,0,3,3,1,3
PERF5358,EMP1491,2024-11-10,3,2,1,4,5,5,2,2
PERF5359,EMP1814,2022-08-03,3,1,5,4,3,2,1,3
PERF5360,EMP2034,2022-01-13,5,3,2,2,2,5,1,5
PERF5361,EMP2157,2023-09-12,1,4,4,0,5,3,3,1
PERF5362,EMP1491,2024-02-10,3,4,5,4,3,4,2,3
PERF5363,EMP1239,2022-12-18,1,5,1,2,5,1,4,4
PERF5364,EMP1723,2023-02-27,4,2,5,4,3,2,4,3
PERF5365,EMP1056,2024-08-03,2,4,3,3,3,4,3,2
PERF5366,EMP2128,2022-06-21,1,1,3,5,0,2,2,5
PERF5367,EMP2215,2024-01-11,2,4,2,0,0,4,2,4
PERF5368,EMP1286,2023-05-10,1,4,1,5,5,3,3,1
PERF5369,EMP1218,2022-12-07,4,5,5,2,5,5,1,5
PERF5370,EMP2318,2022-12-11,3,2,2,1,3,2,1,4
PERF5371,EMP2071,2024-03-10,5,3,1,2,3,4,1,4
PERF5372,EMP1468,2024-11-03,2,4,2,2,3,2,5,3
PERF5373,EMP1288,2024-02-05,2,5,3,0,3,1,1,1
PERF5374,EMP2393,2024-01-11,3,2,5,4,0,5,1,4
PERF5375,EMP1228,2023-02-03,1,2,1,4,5,1,1,4
PERF5376,EMP1325,2022-12-16,5,3,2,0,3,1,5,4
PERF5377,EMP2038,2023-03-27,2,2,4,1,3,1,4,1
PERF5378,EMP2060,2022-03-21,4,3,3,4,1,5,1,1
PERF5379,EMP1159,2022-07-02,5,3,5,2,1,3,4,3
PERF5380,EMP2145,2024-10-03,5,3,2,0,2,1,3,1
PERF5381,EMP1818,2023-05-11,5,3,4,4,3,4,5,3
PERF5382,EMP1472,2023-05-13,1,4,4,2,1,1,5,1
PERF5383,EMP1929,2024-08-08,4,2,2,0,2,2,5,3
PERF5384,EMP1526,2022-09-22,4,3,3,5,0,1,4,4
PERF5385,EMP1286,2023-05-20,1,1,5,4,5,2,1,1
PERF5386,EMP2304,2022-03-28,4,5,3,0,1,2,4,4
PERF5387,EMP1157,2023-08-07,5,4,4,1,5,3,4,1
PERF5388,EMP1450,2023-05-01,2,2,1,5,3,1,1,3
PERF5389,EMP1804,2024-09-15,5,2,1,5,0,4,5,1
PERF5390,EMP1450,2023-03-19,3,2,3,0,5,3,5,3
PERF5391,EMP1168,2022-09-26,5,5,1,0,5,2,5,2
PERF5392,EMP1813,2022-05-20,3,5,2,1,0,2,5,2
PERF5393,EMP1967,2023-02-02,5,3,5,3,3,1,2,3
PERF5394,EMP2296,2024-02-10,3,2,1,0,0,1,2,4
PERF5395,EMP1697,2024-09-07,1,1,2,5,4,5,3,2
PERF5396,EMP2324,2024-10-28,2,4,5,4,4,4,4,5
PERF5397,EMP1045,2022-12-09,2,4,1,4,2,2,1,1
PERF5398,EMP2208,2023-11-06,3,2,4,5,3,3,2,5
PERF5399,EMP2390,2024-08-04,3,3,2,0,1,3,5,1
PERF5400,EMP1473,2022-09-30,4,1,1,3,4,5,5,2
PERF5401,EMP1845,2023-07-03,5,2,3,5,0,2,4,5
PERF5402,EMP1012,2022-12-19,5,3,3,1,2,2,4,2
PERF5403,EMP1500,2023-03-23,3,1,4,5,5,4,2,1
PERF5404,EMP1113,2022-09-20,1,3,4,1,2,4,5,2
PERF5405,EMP1633,2023-08-12,2,1,2,0,3,1,3,5
PERF5406,EMP2227,2024-05-23,3,1,2,4,1,5,5,1
PERF5407,EMP1101,2022-12-11,5,2,1,2,4,1,4,5
PERF5408,EMP1927,2022-01-22,2,4,2,4,1,1,4,2
PERF5409,EMP2248,2023-01-20,3,3,2,2,2,3,2,1
PERF5410,EMP1064,2022-06-12,2,1,3,3,1,1,1,4
PERF5411,EMP2226,2023-12-12,4,5,5,1,0,5,3,3
PERF5412,EMP1118,2022-09-09,2,2,4,5,4,5,3,1
PERF5413,EMP2010,2024-04-25,2,2,3,3,4,3,5,4
PERF5414,EMP1389,2022-02-25,2,2,1,4,3,4,5,3
PERF5415,EMP2407,2023-08-02,2,4,1,0,0,4,1,1
PERF5416,EMP1604,2023-05-19,4,1,1,0,2,1,1,3
PERF5417,EMP2458,2022-01-05,2,2,4,3,0,1,2,3
PERF5418,EMP2369,2024-11-28,5,5,1,5,4,5,4,3
PERF5419,EMP1895,2023-02-09,2,3,3,3,1,2,5,1
PERF5420,EMP2060,2024-01-09,1,4,4,5,0,1,3,1
PERF5421,EMP1024,2022-09-25,4,3,4,3,3,1,2,4
PERF5422,EMP1618,2024-10-12,3,1,3,2,0,3,4,2
PERF5423,EMP1727,2023-10-16,2,5,2,3,5,4,5,1
PERF5424,EMP1882,2022-11-09,3,2,5,2,2,5,2,1
PERF5425,EMP2424,2023-10-21,2,1,5,1,3,4,1,1
PERF5426,EMP1211,2024-03-28,4,5,4,3,2,5,2,4
PERF5427,EMP1101,2022-09-25,4,2,2,3,2,4,1,1
PERF5428,EMP1868,2022-03-16,3,2,1,1,3,4,2,5
PERF5429,EMP1724,2024-01-19,4,1,5,3,1,3,2,5
PERF5430,EMP2356,2023-08-27,2,3,1,4,4,1,5,4
PERF5431,EMP1747,2024-03-16,5,3,2,4,1,1,2,5
PERF5432,EMP2010,2022-12-01,2,5,5,5,1,1,1,4
PERF5433,EMP1309,2022-03-15,1,1,5,2,3,1,3,5
PERF5434,EMP1176,2022-11-27,5,3,1,4,1,5,2,5
PERF5435,EMP1977,2022-07-10,2,5,2,2,5,5,4,1
PERF5436,EMP2421,2022-10-14,3,1,1,0,1,3,3,3
PERF5437,EMP1604,2024-03-02,1,3,4,2,2,5,1,2
PERF5438,EMP1378,2022-02-03,3,4,4,3,4,3,2,3
PERF5439,EMP1057,2022-08-30,1,3,2,1,3,4,3,5
PERF5440,EMP1006,2023-07-02,2,5,5,5,3,3,1,1
PERF5441,EMP1691,2023-03-01,3,5,2,4,3,1,1,4
PERF5442,EMP1104,2024-11-22,4,5,2,5,5,1,2,4
PERF5443,EMP1920,2024-01-23,2,3,4,3,3,3,2,5
PERF5444,EMP2440,2024-06-09,4,2,5,2,4,4,2,5
PERF5445,EMP1905,2022-06-27,2,5,1,2,3,1,2,2
PERF5446,EMP1330,2024-03-01,2,1,3,1,1,3,2,1
PERF5447,EMP2200,2024-07-23,5,3,3,4,5,3,1,1
PERF5448,EMP2381,2022-09-11,3,1,1,1,4,5,1,4
PERF5449,EMP1053,2023-08-05,4,1,5,0,0,3,1,5
PERF5450,EMP2180,2023-10-02,2,1,5,2,3,3,2,5
PERF5451,EMP1637,2024-11-29,5,5,5,5,4,4,5,5
PERF5452,EMP2075,2024-10-08,1,5,5,4,5,1,3,5
PERF5453,EMP1086,2024-11-03,4,3,1,4,2,1,3,3
PERF5454,EMP2395,2023-09-26,1,1,4,4,2,5,2,3
PERF5455,EMP1385,2022-01-14,5,5,3,4,0,3,5,1
PERF5456,EMP2117,2024-04-12,4,2,2,0,4,2,1,3
PERF5457,EMP2068,2023-11-19,3,1,2,1,1,2,2,3
PERF5458,EMP1380,2023-05-20,4,4,2,4,2,1,1,3
PERF5459,EMP1227,2024-02-18,3,4,3,5,1,5,5,2
PERF5460,EMP2220,2023-11-15,4,4,2,2,5,3,3,3
PERF5461,EMP2151,2022-05-12,1,5,5,2,4,4,4,3
PERF5462,EMP2016,2024-10-17,1,1,1,2,2,4,3,2
PERF5463,EMP1902,2022-02-22,1,3,3,2,1,1,5,1
PERF5464,EMP1187,2023-08-11,3,2,5,2,0,1,2,1
PERF5465,EMP2411,2023-07-01,2,2,2,0,2,5,2,5
PERF5466,EMP1042,2024-07-17,1,3,1,3,0,5,3,4
PERF5467,EMP2187,2022-03-26,4,3,3,5,4,2,1,2
PERF5468,EMP1061,2022-04-11,3,3,5,4,0,2,5,5
PERF5469,EMP1003,2024-05-09,2,5,5,0,5,2,4,3
PERF5470,EMP2048,2024-11-18,5,3,3,4,0,5,5,4
PERF5471,EMP1513,2023-01-20,4,2,5,3,5,3,3,5
PERF5472,EMP2189,2023-08-13,3,1,4,1,4,5,1,3
PERF5473,EMP2382,2024-07-04,4,2,3,5,4,5,1,2
PERF5474,EMP2318,2024-09-06,4,4,2,4,2,3,4,5
PERF5475,EMP1079,2023-11-11,3,3,1,5,0,1,2,5
PERF5476,EMP2398,2023-12-09,1,4,2,2,4,1,5,3
PERF5477,EMP1888,2023-01-31,3,5,1,2,4,4,4,1
PERF5478,EMP1671,2024-01-12,3,5,4,3,1,5,5,4
PERF5479,EMP1242,2024-09-01,1,2,3,1,4,1,1,1
PERF5480,EMP2261,2023-10-05,2,5,4,2,4,3,5,1
PERF5481,EMP2340,2024-11-29,4,3,5,0,5,3,2,1
PERF5482,EMP2236,2024-04-08,2,3,2,4,2,2,4,1
PERF5483,EMP1815,2022-04-14,5,3,1,5,4,2,5,4
PERF5484,EMP1010,2024-01-18,1,2,5,3,5,4,4,1
PERF5485,EMP1877,2023-06-30,4,2,4,2,2,4,1,5
PERF5486,EMP1933,2024-07-15,3,5,2,2,2,3,4,1
PERF5487,EMP1222,2023-01-05,1,4,4,4,0,3,3,4
PERF5488,EMP1166,2023-04-09,2,3,2,2,5,5,5,5
PERF5489,EMP2328,2022-09-15,2,2,2,5,2,5,5,2
PERF5490,EMP1193,2023-06-22,5,1,1,4,0,3,1,3
PERF5491,EMP1713,2024-08-27,3,1,3,5,4,3,4,2
PERF5492,EMP1429,2022-11-27,2,4,3,1,0,4,1,5
PERF5493,EMP2484,2022-09-07,4,1,1,2,4,2,4,2
PERF5494,EMP1614,2023-06-02,3,4,2,3,2,3,4,2
PERF5495,EMP1323,2024-04-02,3,4,5,2,5,3,5,4
PERF5496,EMP1867,2022-06-26,1,4,2,1,0,1,3,2
PERF5497,EMP2304,2022-11-28,4,4,2,0,5,4,2,2
PERF5498,EMP1308,2024-09-13,5,5,4,1,2,3,1,2
PERF5499,EMP1770,2022-03-19,3,2,2,3,4,3,2,3
PERF5500,EMP1498,2024-09-22,5,2,4,3,1,5,2,4
PERF5501,EMP2217,2023-09-25,4,2,2,2,0,4,3,5
PERF5502,EMP1910,2022-05-04,1,3,3,3,0,1,4,4
PERF5503,EMP2243,2022-11-14,5,4,5,1,0,2,2,2
PERF5504,EMP2299,2024-04-16,4,2,5,3,5,3,2,5
PERF5505,EMP1129,2023-01-16,2,3,3,3,1,1,4,4
PERF5506,EMP2434,2023-01-10,5,5,4,5,0,4,4,4
PERF5507,EMP2476,2023-11-24,1,4,4,1,2,3,5,4
PERF5508,EMP1904,2024-12-26,5,1,3,0,4,2,4,2
PERF5509,EMP2473,2024-08-28,1,4,1,3,0,5,4,5
PERF5510,EMP1789,2023-07-28,5,4,1,4,1,5,3,1
PERF5511,EMP1129,2024-03-24,1,3,2,3,0,1,4,3
PERF5512,EMP1107,2024-02-14,3,3,2,5,2,2,4,4
PERF5513,EMP1911,2023-02-21,2,3,4,3,2,2,5,3
PERF5514,EMP1566,2022-06-11,4,1,2,4,5,5,5,5
PERF5515,EMP1724,2022-08-28,2,1,4,1,0,4,5,4
PERF5516,EMP1276,2024-10-24,2,5,5,3,0,1,5,4
PERF5517,EMP1978,2022-02-26,3,3,2,5,5,2,2,4
PERF5518,EMP1351,2023-07-30,4,4,4,3,1,4,5,5
PERF5519,EMP2343,2022-04-22,5,1,2,1,1,4,1,5
PERF5520,EMP1295,2022-03-07,4,2,5,1,0,3,4,3
PERF5521,EMP1647,2022-08-05,2,1,4,4,2,3,3,4
PERF5522,EMP1999,2022-11-18,2,4,4,1,0,1,3,3
PERF5523,EMP1744,2024-06-22,3,4,4,5,1,4,2,1
PERF5524,EMP1096,2022-01-21,3,4,3,3,3,4,3,1
PERF5525,EMP1457,2024-08-23,5,2,5,4,5,4,4,2
PERF5526,EMP2099,2024-02-02,5,1,3,2,5,2,4,1
PERF5527,EMP1904,2024-04-09,4,1,2,0,1,5,3,5
PERF5528,EMP1847,2023-06-02,5,3,2,4,4,3,3,4
PERF5529,EMP1337,2022-01-17,2,1,5,4,2,4,1,3
PERF5530,EMP2045,2024-04-19,1,2,4,5,4,3,1,1
PERF5531,EMP2100,2023-02-09,2,5,3,1,2,2,5,2
PERF5532,EMP1168,2024-11-08,2,5,3,1,2,2,2,4
PERF5533,EMP2130,2024-05-04,4,2,1,0,5,2,5,1
PERF5534,EMP1305,2022-01-11,4,4,4,3,3,4,1,5
PERF5535,EMP1808,2022-01-14,5,3,1,5,0,4,5,2
PERF5536,EMP1930,2022-04-07,3,3,2,4,1,4,3,5
PERF5537,EMP1004,2022-02-25,2,5,5,3,3,3,3,1
PERF5538,EMP1027,2022-01-05,3,2,3,5,1,4,5,3
PERF5539,EMP1736,2024-05-06,4,3,2,5,1,1,5,2
PERF5540,EMP2242,2022-05-07,5,3,4,4,2,5,4,5
PERF5541,EMP2445,2022-05-06,3,2,4,2,2,4,5,2
PERF5542,EMP1097,2022-05-16,5,3,3,3,3,4,1,1
PERF5543,EMP2312,2023-06-07,5,2,3,0,0,4,3,1
PERF5544,EMP2415,2023-03-25,3,4,5,2,2,2,2,2
PERF5545,EMP2266,2022-08-26,5,1,3,5,1,4,3,1
PERF5546,EMP1399,2023-12-03,5,5,4,2,4,1,4,5
PERF5547,EMP1227,2023-06-09,2,2,1,1,0,4,3,2
PERF5548,EMP1720,2023-09-01,1,4,5,4,3,1,1,3
PERF5549,EMP2330,2024-11-30,2,3,2,4,2,3,2,4
PERF5550,EMP2253,2024-11-02,1,5,1,3,2,3,4,2
PERF5551,EMP1828,2023-09-23,4,5,1,4,4,5,2,4
PERF5552,EMP1451,2023-06-12,4,2,1,1,1,3,3,4
PERF5553,EMP1348,2024-02-10,5,1,5,0,2,5,4,2
PERF5554,EMP2394,2024-06-27,2,2,3,1,3,1,3,5
PERF5555,EMP1293,2024-04-11,5,4,5,4,3,5,2,3
PERF5556,EMP1632,2022-03-21,5,5,1,3,3,4,3,4
PERF5557,EMP1468,2023-08-17,1,4,4,2,5,2,4,5
PERF5558,EMP2226,2022-09-24,4,1,4,1,3,3,1,4
PERF5559,EMP2203,2024-07-04,4,3,2,1,5,1,3,3
PERF5560,EMP1872,2022-02-13,3,4,3,3,1,1,2,1
PERF5561,EMP2213,2022-03-20,3,5,1,4,3,1,4,4
PERF5562,EMP2459,2022-10-16,3,2,3,3,2,5,4,1
PERF5563,EMP1287,2023-07-05,2,2,3,0,0,4,4,2
PERF5564,EMP1219,2024-01-17,4,1,2,4,3,3,3,5
PERF5565,EMP1293,2024-01-22,5,1,1,3,2,5,1,5
PERF5566,EMP1764,2024-03-23,4,4,2,4,1,5,2,3
PERF5567,EMP2387,2022-03-01,5,5,3,3,2,2,2,3
PERF5568,EMP2448,2024-02-17,2,1,3,1,0,5,2,2
PERF5569,EMP2329,2023-01-10,5,1,4,0,0,3,4,1
PERF5570,EMP2349,2022-08-29,1,1,1,4,2,3,3,4
PERF5571,EMP1074,2023-07-05,5,1,1,2,2,2,4,4
PERF5572,EMP1430,2022-06-20,5,3,2,2,0,5,3,4
PERF5573,EMP2002,2023-03-29,1,2,1,2,2,4,4,1
PERF5574,EMP2206,2022-09-03,5,3,1,5,3,5,2,5
PERF5575,EMP1273,2024-09-21,3,2,3,2,2,5,2,3
PERF5576,EMP1329,2023-09-30,2,5,5,0,4,4,3,3
PERF5577,EMP2151,2024-01-18,3,5,4,1,3,4,5,4
PERF5578,EMP1933,2024-04-06,2,2,3,4,1,1,3,3
PERF5579,EMP2123,2023-07-26,1,5,5,1,0,4,1,5
PERF5580,EMP2382,2024-05-11,4,1,4,0,2,2,1,1
PERF5581,EMP1372,2023-02-15,2,3,2,4,4,3,2,4
PERF5582,EMP1990,2023-09-16,2,5,3,3,2,2,2,3
PERF5583,EMP2199,2022-05-01,5,1,1,5,3,5,5,5
PERF5584,EMP1607,2022-08-31,4,3,5,0,2,4,3,3
PERF5585,EMP1064,2022-07-01,5,4,1,4,1,1,1,2
PERF5586,EMP2099,2024-08-26,5,1,5,4,2,2,2,4
PERF5587,EMP2423,2022-05-01,1,1,3,5,0,2,1,1
PERF5588,EMP1826,2023-07-24,4,2,2,5,0,4,5,1
PERF5589,EMP1819,2023-11-24,3,5,2,5,0,5,1,2
PERF5590,EMP2387,2023-03-19,2,5,3,0,1,4,3,5
PERF5591,EMP1380,2023-06-23,1,2,2,4,5,5,4,1
PERF5592,EMP1771,2024-06-06,4,1,5,2,0,5,3,2
PERF5593,EMP1070,2023-10-11,4,5,1,2,4,2,2,4
PERF5594,EMP2157,2024-01-23,5,2,5,0,0,1,3,5
PERF5595,EMP2371,2024-03-24,3,5,5,3,3,5,5,3
PERF5596,EMP1260,2022-01-09,5,4,3,5,1,1,1,4
PERF5597,EMP1017,2022-04-21,1,4,2,2,4,5,4,1
PERF5598,EMP1274,2023-01-03,5,3,3,0,3,5,2,1
PERF5599,EMP1849,2024-02-28,2,3,1,0,0,2,5,5
PERF5600,EMP1848,2023-10-10,4,3,3,2,2,4,3,3
PERF5601,EMP1745,2022-05-21,4,3,1,0,3,2,4,2
PERF5602,EMP2134,2022-02-04,4,4,1,2,2,4,4,1
PERF5603,EMP1876,2022-05-31,2,2,1,4,1,3,1,2
PERF5604,EMP2363,2024-03-29,2,1,1,5,4,1,4,1
PERF5605,EMP2018,2024-06-17,5,3,5,5,4,5,1,2
PERF5606,EMP2158,2024-07-02,5,1,2,4,0,3,2,4
PERF5607,EMP2280,2023-07-11,1,4,3,2,5,2,5,1
PERF5608,EMP1300,2024-05-24,5,3,1,2,3,4,3,1
PERF5609,EMP1193,2024-06-04,4,1,2,0,0,1,3,3
PERF5610,EMP1895,2022-10-08,1,4,1,1,0,5,1,5
PERF5611,EMP2430,2023-07-05,5,1,5,0,1,3,1,2
PERF5612,EMP1142,2022-09-09,1,1,4,5,2,3,5,4
PERF5613,EMP2107,2024-01-29,1,5,4,5,0,4,4,5
PERF5614,EMP1886,2022-11-05,1,4,5,4,4,2,3,3
PERF5615,EMP1892,2023-12-12,1,3,1,0,4,2,3,5
PERF5616,EMP1654,2024-06-28,3,4,4,0,0,2,3,5
PERF5617,EMP1987,2023-08-22,4,3,2,1,3,4,1,4
PERF5618,EMP1467,2022-02-09,1,4,2,0,1,2,5,4
PERF5619,EMP1218,2023-08-14,2,1,1,3,1,2,4,4
PERF5620,EMP2198,2022-12-01,3,5,4,0,0,3,5,3
PERF5621,EMP1814,2022-01-15,1,4,5,5,5,2,3,1
PERF5622,EMP2326,2024-11-27,1,2,3,3,5,4,3,5
PERF5623,EMP2262,2024-07-19,1,3,4,1,2,1,1,1
PERF5624,EMP2474,2023-04-11,4,5,3,5,1,1,4,3
PERF5625,EMP1245,2024-01-28,5,2,3,5,3,3,3,5
PERF5626,EMP1553,2022-02-10,4,5,4,3,2,1,1,2
PERF5627,EMP2136,2022-03-20,5,3,4,1,1,2,4,2
PERF5628,EMP1519,2023-02-16,2,5,5,4,2,1,3,1
PERF5629,EMP2198,2024-05-21,5,3,2,0,5,2,3,1
PERF5630,EMP1701,2022-03-07,1,2,2,0,1,1,5,1
PERF5631,EMP1569,2024-11-16,4,4,3,2,2,4,3,3
PERF5632,EMP1278,2022-04-05,1,1,5,0,4,1,5,5
PERF5633,EMP1530,2024-03-28,5,5,4,2,2,1,5,2
PERF5634,EMP1880,2024-08-07,4,2,1,2,2,3,3,4
PERF5635,EMP2008,2023-07-13,5,3,3,2,1,4,1,1
PERF5636,EMP1905,2022-09-07,5,5,5,0,3,1,1,2
PERF5637,EMP1009,2024-12-11,1,4,4,0,4,4,4,3
PERF5638,EMP2390,2023-09-01,4,2,1,0,0,5,3,1
PERF5639,EMP2453,2024-08-15,5,3,1,3,1,4,5,5
PERF5640,EMP1482,2024-09-16,4,2,3,2,0,2,4,3
PERF5641,EMP1441,2022-01-18,5,1,5,0,0,2,4,1
PERF5642,EMP1663,2024-10-05,3,1,3,2,5,4,2,1
PERF5643,EMP1749,2023-05-02,4,5,2,5,4,4,2,3
PERF5644,EMP2385,2023-02-03,4,1,4,1,3,5,5,1
PERF5645,EMP1175,2023-02-08,4,3,4,3,2,2,2,5
PERF5646,EMP1861,2024-10-24,1,1,5,3,3,5,2,3
PERF5647,EMP1344,2023-04-01,4,3,3,0,2,3,4,5
PERF5648,EMP1105,2023-06-21,4,5,4,2,5,3,1,4
PERF5649,EMP2289,2022-11-21,2,3,5,3,2,4,5,4
PERF5650,EMP2155,2023-07-08,2,3,1,1,4,5,4,5
PERF5651,EMP1942,2024-02-24,2,1,5,0,2,3,2,3
PERF5652,EMP1773,2023-08-11,4,2,5,3,3,3,4,2
PERF5653,EMP1739,2024-02-28,2,1,2,1,3,4,4,5
PERF5654,EMP2385,2023-09-03,2,5,4,3,1,4,5,3
PERF5655,EMP1204,2024-05-31,4,1,5,0,0,1,2,4
PERF5656,EMP2450,2024-03-31,2,2,2,4,4,3,1,3
PERF5657,EMP1608,2023-05-05,5,4,1,5,3,5,3,4
PERF5658,EMP2442,2022-01-26,3,1,2,4,5,5,4,3
PERF5659,EMP2054,2023-11-06,2,4,2,0,5,1,1,5
PERF5660,EMP1483,2023-03-05,4,1,3,1,0,1,1,3
PERF5661,EMP2153,2023-04-08,5,2,1,5,5,4,4,4
PERF5662,EMP1075,2023-11-21,5,5,1,4,0,1,3,1
PERF5663,EMP1173,2023-04-13,1,3,3,1,3,5,3,5
PERF5664,EMP2244,2023-01-01,1,2,2,4,5,2,3,4
PERF5665,EMP1655,2024-06-19,5,3,1,5,4,1,5,5
PERF5666,EMP2489,2024-08-05,3,5,3,5,5,3,3,2
PERF5667,EMP2125,2023-09-08,3,4,4,0,5,4,5,3
PERF5668,EMP2315,2024-08-12,4,1,3,3,5,1,5,5
PERF5669,EMP1476,2022-08-06,4,4,4,3,5,4,4,5
PERF5670,EMP1765,2023-06-13,2,2,5,2,5,3,3,3
PERF5671,EMP2447,2022-02-04,5,5,1,3,2,3,4,1
PERF5672,EMP1803,2023-03-01,4,3,4,5,0,5,4,2
PERF5673,EMP1611,2024-11-13,3,1,3,4,2,4,5,2
PERF5674,EMP2345,2023-10-24,5,2,4,0,1,4,1,5
PERF5675,EMP2164,2024-01-18,5,4,1,1,1,3,1,1
PERF5676,EMP1425,2022-03-19,3,5,2,2,1,2,4,1
PERF5677,EMP1778,2023-03-15,1,1,4,0,5,4,4,3
PERF5678,EMP2468,2022-07-23,3,2,2,2,4,5,3,5
